loaded tokenizer from checkpoints/002-rope/tokenizer.json
step 715 train_loss 4.1094
step 716 train_loss 4.1089
step 717 train_loss 4.1183
step 718 train_loss 4.0717
step 719 train_loss 4.0872
step 720 train_loss 4.1801
step 721 train_loss 4.0608
step 722 train_loss 4.0920
step 723 train_loss 3.9954
step 724 train_loss 4.1226
step 725 train_loss 4.0878
step 726 train_loss 4.0895
step 727 train_loss 4.0951
step 728 train_loss 4.0653
step 729 train_loss 4.0510
step 730 train_loss 4.0386
step 731 train_loss 4.0458
step 732 train_loss 4.1360
step 733 train_loss 4.0767
step 734 train_loss 4.0724
step 735 train_loss 4.1301
step 736 train_loss 4.0899
step 737 train_loss 4.0892
step 738 train_loss 4.1307
step 739 train_loss 4.0595
step 740 train_loss 4.0477
step 741 train_loss 4.1006
step 742 train_loss 4.0749
step 743 train_loss 4.0971
step 744 train_loss 4.0818
step 745 train_loss 4.0401
step 746 train_loss 4.0428
step 747 train_loss 4.0715
step 748 train_loss 4.0356
step 749 train_loss 4.0286
step 750 train_loss 4.0255 val_loss 4.4244
step 751 train_loss 4.0028
step 752 train_loss 4.0408
step 753 train_loss 4.1111
step 754 train_loss 4.0361
step 755 train_loss 4.0698
step 756 train_loss 4.0582
step 757 train_loss 4.0896
step 758 train_loss 4.0267
step 759 train_loss 4.0095
step 760 train_loss 4.0913
step 761 train_loss 4.0304
step 762 train_loss 4.0609
step 763 train_loss 4.0153
step 764 train_loss 3.9949
step 765 train_loss 4.0657
step 766 train_loss 4.0433
step 767 train_loss 4.0973
step 768 train_loss 4.0820
step 769 train_loss 4.1086
step 770 train_loss 4.0461
step 771 train_loss 4.0596
step 772 train_loss 4.0742
step 773 train_loss 4.0846
step 774 train_loss 4.0593
step 775 train_loss 4.0556
step 776 train_loss 4.0101
step 777 train_loss 4.0663
step 778 train_loss 4.0584
step 779 train_loss 4.0197
step 780 train_loss 4.0541
step 781 train_loss 4.0204
step 782 train_loss 4.0325
step 783 train_loss 4.0527
step 784 train_loss 3.9774
step 785 train_loss 4.0302
step 786 train_loss 4.0391
step 787 train_loss 3.9526
step 788 train_loss 4.0333
step 789 train_loss 4.0186
step 790 train_loss 4.0503
step 791 train_loss 4.0079
step 792 train_loss 4.0494
step 793 train_loss 4.0014
step 794 train_loss 4.0204
step 795 train_loss 4.0325
step 796 train_loss 4.0271
step 797 train_loss 4.0112
step 798 train_loss 4.0279
step 799 train_loss 4.0139
step 800 train_loss 3.9894 val_loss 4.3608
step 801 train_loss 4.0559
step 802 train_loss 4.0296
step 803 train_loss 4.0697
step 804 train_loss 4.0170
step 805 train_loss 4.0007
step 806 train_loss 4.0132
step 807 train_loss 4.0235
step 808 train_loss 3.9814
step 809 train_loss 3.9989
step 810 train_loss 3.9772
