loaded tokenizer from checkpoints/002-rope/tokenizer.json
step 536 train_loss 4.2925
step 537 train_loss 4.3596
step 538 train_loss 4.2985
step 539 train_loss 4.2664
step 540 train_loss 4.3327
step 541 train_loss 4.2416
step 542 train_loss 4.3260
step 543 train_loss 4.2287
step 544 train_loss 4.1863
step 545 train_loss 4.3106
step 546 train_loss 4.3317
step 547 train_loss 4.3117
step 548 train_loss 4.2897
step 549 train_loss 4.2441
step 550 train_loss 4.2431 val_loss 4.6043
step 551 train_loss 4.2634
step 552 train_loss 4.2694
step 553 train_loss 4.2750
step 554 train_loss 4.2622
step 555 train_loss 4.2683
step 556 train_loss 4.2763
step 557 train_loss 4.2781
step 558 train_loss 4.2748
step 559 train_loss 4.3020
step 560 train_loss 4.2949
step 561 train_loss 4.2439
step 562 train_loss 4.2931
step 563 train_loss 4.3049
step 564 train_loss 4.3067
step 565 train_loss 4.3021
step 566 train_loss 4.2792
step 567 train_loss 4.2774
step 568 train_loss 4.2468
step 569 train_loss 4.2743
step 570 train_loss 4.2552
step 571 train_loss 4.2284
step 572 train_loss 4.2517
step 573 train_loss 4.2935
step 574 train_loss 4.2722
step 575 train_loss 4.2424
step 576 train_loss 4.2909
step 577 train_loss 4.2642
step 578 train_loss 4.2148
step 579 train_loss 4.2427
step 580 train_loss 4.2739
step 581 train_loss 4.2031
step 582 train_loss 4.2659
step 583 train_loss 4.2933
step 584 train_loss 4.1725
step 585 train_loss 4.2453
step 586 train_loss 4.2894
step 587 train_loss 4.1837
step 588 train_loss 4.2262
step 589 train_loss 4.2755
step 590 train_loss 4.2718
step 591 train_loss 4.2529
step 592 train_loss 4.2194
step 593 train_loss 4.1797
step 594 train_loss 4.1870
step 595 train_loss 4.2153
step 596 train_loss 4.1749
step 597 train_loss 4.2406
step 598 train_loss 4.1989
step 599 train_loss 4.2015
step 600 train_loss 4.2246 val_loss 4.5515
step 601 train_loss 4.2370
step 602 train_loss 4.2058
step 603 train_loss 4.2265
step 604 train_loss 4.2362
step 605 train_loss 4.2234
step 606 train_loss 4.1907
step 607 train_loss 4.2446
step 608 train_loss 4.2001
step 609 train_loss 4.2414
step 610 train_loss 4.1800
step 611 train_loss 4.2181
step 612 train_loss 4.2157
step 613 train_loss 4.2009
step 614 train_loss 4.2075
step 615 train_loss 4.2666
step 616 train_loss 4.1868
step 617 train_loss 4.1797
